wav48/p225/p225_265.wav|It was a Budget for jobs for Scotland.|0,,,,
wav48/p225/p225_266.wav|No other vehicle was involved in the crash.|0,,,,
wav48/p225/p225_268.wav|I realised I was lucky to have it.|0,,,,
wav48/p225/p225_273.wav|He has not created a Festival resource.|0,,,,
wav48/p225/p225_274.wav|We have not reached the point of no return.|0,,,,
wav48/p225/p225_275.wav|Similar measures are expected in England and Wales.|0,,,,
wav48/p225/p225_276.wav|He will make an excellent chief inspector.|0,,,,
wav48/p225/p225_277.wav|It depends on the internal discussions in the Ministry of Defence.|0,,,,
wav48/p225/p225_279.wav|Everything happened so quickly, that we were taken by surprise.|0,,,
wav48/p225/p225_280.wav|Sadly, the revival could not be sustained.|0,,,
wav48/p225/p225_281.wav|They were not at the property yesterday.|0,,,,
wav48/p225/p225_282.wav|It was at the Royal Concert Hall in Glasgow.|0,,,,
wav48/p225/p225_285.wav|We have to break that cycle.|0,,,,
wav48/p225/p225_286.wav|I wanted to change the formula.|0,,,,
wav48/p225/p225_287.wav|She said the charity would continue to monitor the case.|0,,,,
wav48/p225/p225_289.wav|Motherwell have no such good fortune.|0,,,,
wav48/p225/p225_290.wav|Scotch beef is badly missed.|0,,,,
wav48/p225/p225_291.wav|We would hope to make progress on that next year.|0,,,,
wav48/p225/p225_293.wav|It's great, because it takes a lot of pressure off the players.|0,,,
wav48/p225/p225_294.wav|However, we had no failures in our side.|0,,,
wav48/p225/p225_295.wav|Clydesdale Bank declined to comment.|0,,,,
wav48/p225/p225_296.wav|It goes back a long way.|0,,,,
wav48/p225/p225_297.wav|Innocent people have a right to live in safety.|0,,,,
wav48/p225/p225_298.wav|It was deployed in the Gulf War.|0,,,,
wav48/p225/p225_299.wav|They had to learn to work from the consumer back.|0,,,,
wav48/p225/p225_300.wav|I can hardly believe it.|0,,,,
wav48/p225/p225_301.wav|I must do something about it.|0,,,,
wav48/p225/p225_302.wav|Three hours later, the man was free.|0,,,
wav48/p225/p225_303.wav|And it had been a marvellous occasion.|0,,,,
wav48/p225/p225_305.wav|Cast Away now on general release.|0,,,,
wav48/p225/p225_308.wav|I thought his speech was a disgrace.|0,,,,
wav48/p225/p225_309.wav|Are they free ?|0,,,,
wav48/p225/p225_310.wav|What are they for ?|0,,,,
wav48/p225/p225_312.wav|Do they think anyone else wants them ?|0,,,,
wav48/p225/p225_314.wav|We believe the world has too many refugees already.|0,,,,
wav48/p225/p225_315.wav|The confidence is low, but it is a difficult thing to understand.|0,,,
wav48/p225/p225_316.wav|It is beyond the government to deal with this tragedy.|0,,,,
wav48/p225/p225_317.wav|At the moment, it is very difficult to know.|0,,,
wav48/p225/p225_318.wav|The problem was he thought you were a big man.|0,,,,
wav48/p225/p225_319.wav|There's still a bit to go.|0,,,,
wav48/p225/p225_320.wav|We have a good healthy debate.|0,,,,
wav48/p225/p225_322.wav|Funding for the science centre has come from a number of sources.|0,,,,
wav48/p225/p225_323.wav|It is a court case.|0,,,,
wav48/p225/p225_324.wav|There is no plan B.|0,,,,
wav48/p225/p225_325.wav|The court was shown a video of the house on that day.|0,,,,
wav48/p225/p225_326.wav|He will go a long way.|0,,,,
wav48/p225/p225_328.wav|It is just a tax on employment.|0,,,,
wav48/p225/p225_329.wav|There is no other solution to congestion in Edinburgh.|0,,,,
wav48/p225/p225_330.wav|We are a peaceful people.|0,,,,
wav48/p225/p225_331.wav|Ms Anderson yesterday put a brave face on the departure.|0,,,,
wav48/p225/p225_332.wav|It's difficult to predict the future.|0,,,,
wav48/p225/p225_334.wav|Plans to celebrate the Queen's Golden Jubilee will proceed.|0,,,,
wav48/p225/p225_335.wav|We are in the end game.|0,,,,
wav48/p225/p225_336.wav|I came into this world with nothing.|0,,,,
wav48/p225/p225_337.wav|But they have the sound.|0,,,,
wav48/p225/p225_346.wav|It wasn't a flight of fancy.|0,,,,
wav48/p225/p225_347.wav|Boy is the town a mess.|0,,,,
wav48/p225/p225_348.wav|Does it matter ?|0,,,,
wav48/p225/p225_349.wav|How do you take them away ?|0,,,,
wav48/p225/p225_350.wav|However, there is an issue, isn't there ?|0,,
wav48/p225/p225_351.wav|After the match, do you ?|0,,,
wav48/p225/p225_352.wav|He was then replaced by Ross.|0,,,,
wav48/p225/p225_353.wav|THE pain was almost too much to bear.|0,,,,
wav48/p225/p225_354.wav|This action reflects a slump in bookings.|0,,,,
wav48/p225/p225_355.wav|Her husband was very concerned that it might be fatal.|0,,,,
wav48/p225/p225_356.wav|I said he was set to retire.|0,,,,
wav48/p225/p225_357.wav|It is a sign of hope.|0,,,,
wav48/p225/p225_358.wav|The commitment was not long, and it was worth the risk.|0,,,
wav48/p225/p225_359.wav|But we welcome this document.|0,,,,
wav48/p225/p225_363.wav|There is The Beautiful Game to write.|0,,,,
wav48/p225/p225_365.wav|You did not see it.|0,,,,
wav48/p225/p225_366.wav|It is linked to the row over proposed changes at Scottish Ballet.|0,,,,
wav48/p226/p226_001.wav|Please call Stella. |1,,,,
wav48/p226/p226_002.wav|Ask her to bring these things with her from the store. |1,,,,
wav48/p226/p226_003.wav|Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. |1,,
wav48/p226/p226_004.wav|We also need a small plastic snake and a big toy frog for the kids. |1,,,,
wav48/p226/p226_005.wav|She can scoop these things into three red bags, and we will go meet her Wednesday at the train station. |1,,,
wav48/p226/p226_006.wav|When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow. |1,,,
wav48/p226/p226_007.wav|The rainbow is a division of white light into many beautiful colors. |1,,,,
wav48/p226/p226_008.wav|These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. |1,,
wav48/p226/p226_009.wav|There is , according to legend, a boiling pot of gold at one end. |1,,
wav48/p226/p226_010.wav|People look, but no one ever finds it. |1,,,
wav48/p226/p226_011.wav|When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow. |1,,,
wav48/p226/p226_012.wav|Throughout the centuries people have explained the rainbow in various ways. |1,,,,
wav48/p226/p226_013.wav|Some have accepted it as a miracle without physical explanation. |1,,,,
wav48/p226/p226_014.wav|To the Hebrews it was a token that there would be no more universal floods. |1,,,,
wav48/p226/p226_015.wav|The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. |1,,,,
wav48/p226/p226_016.wav|The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. |1,,,,
wav48/p226/p226_017.wav|Others have tried to explain the phenomenon physically. |1,,,,
wav48/p226/p226_018.wav|Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. |1,,,,
wav48/p226/p226_019.wav|Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. |1,,,
wav48/p226/p226_020.wav|Many complicated ideas about the rainbow have been formed. |1,,,,
wav48/p226/p226_021.wav|The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases. |1,,,
wav48/p226/p226_022.wav|The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows. |1,,,,
wav48/p226/p226_023.wav|If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow. |1,,
wav48/p226/p226_024.wav|This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.|1,,
wav48/p226/p226_025.wav|He has not been named.|1,,,,
wav48/p226/p226_026.wav|That's no bad thing.|1,,,,
wav48/p226/p226_027.wav|They should have a major rethink about the event for next year.|1,,,,
wav48/p226/p226_028.wav|Suggestions of the action being a punishment were dismissed.|1,,,,
wav48/p226/p226_029.wav|We want to ensure that the process is entirely transparent.|1,,,,
wav48/p226/p226_030.wav|Because we do not need it.|1,,,,
wav48/p226/p226_031.wav|This is the window.|1,,,,
wav48/p226/p226_032.wav|I was an athlete.|1,,,,
wav48/p226/p226_033.wav|From that day on we started to look for another full back.|1,,,,
wav48/p226/p226_034.wav|Mr Ferguson became a minister after seven years as a journalist.|1,,,,
wav48/p226/p226_036.wav|It can't just be a cynical marketing exercise.|1,,,,
wav48/p226/p226_037.wav|It is a matter of the utmost concern to the Allies.|1,,,,
wav48/p226/p226_039.wav|It has failed.|1,,,,
wav48/p226/p226_040.wav|It was clear.|1,,,,
wav48/p226/p226_041.wav|It is not for any other purpose.|1,,,,
wav48/p226/p226_042.wav|Of course, on Tuesday, United were beaten despite this.|1,,
wav48/p226/p226_043.wav|Is there a new way forward?|1,,,,
wav48/p226/p226_044.wav|Mexico City was a wonderful experience.|1,,,,
wav48/p226/p226_045.wav|This represents a tough game for us.|1,,,,
wav48/p226/p226_046.wav|Failure to comply with the order is likely to result in prison.|1,,,,
wav48/p226/p226_047.wav|We need to chat.|1,,,,
wav48/p226/p226_048.wav|It's a blessing.|1,,,,
wav48/p226/p226_049.wav|But it might have done.|1,,,,
wav48/p226/p226_050.wav|Yesterday, he had a chilling warning for the game in Scotland.|1,,,
wav48/p226/p226_051.wav|It has been a horrible, horrible time.|1,,,
wav48/p226/p226_052.wav|It is the whole package.|1,,,,
wav48/p226/p226_053.wav|He had no enemies.|1,,,,
wav48/p226/p226_054.wav|I got a great response from the players, as I had expected.|1,,,
wav48/p226/p226_055.wav|However, he will now have to wait for his chance to impress.|1,,,
wav48/p226/p226_056.wav|For the meantime, though, the signs are good.|1,,
wav48/p226/p226_057.wav|It's the big omission.|1,,,,
wav48/p226/p226_058.wav|Next league matches Celtic.|1,,,,
wav48/p226/p226_059.wav|She's a spy!|1,,,,
wav48/p226/p226_060.wav|It is unique.|1,,,,
wav48/p226/p226_061.wav|It is not a process which can be completed overnight.|1,,,,
wav48/p226/p226_062.wav|This is a scheme that has a lot of potential.|1,,,,
wav48/p226/p226_063.wav|It's a real challenge.|1,,,,
wav48/p226/p226_064.wav|It is not great art.|1,,,,
wav48/p226/p226_065.wav|You do not change overnight.|1,,,,
wav48/p226/p226_066.wav|Art is extra.|1,,,,
wav48/p226/p226_067.wav|It's a matter of balance.|1,,,,
wav48/p226/p226_068.wav|Scotland had great assets.|1,,,,
wav48/p226/p226_069.wav|I've spent a lot of time on buses.|1,,,,
wav48/p226/p226_070.wav|There was a tremendous amount of anger and frustration in that music.|1,,,,
wav48/p226/p226_071.wav|I am pleased with the result, as it was a possible upset.|1,,,
wav48/p226/p226_072.wav|Everything happened so quickly, that we were taken by surprise.|1,,,
wav48/p226/p226_073.wav|The script was funny.|1,,,,
wav48/p226/p226_074.wav|You need a trademark.|1,,,,
wav48/p226/p226_075.wav|Painful, but only because it's true.|1,,,
wav48/p226/p226_076.wav|Help is needed.|1,,,,
wav48/p226/p226_077.wav|Tommy is not a problem.|1,,,,
wav48/p226/p226_078.wav|There could be a way back.|1,,,,
wav48/p226/p226_079.wav|Neither it is.|1,,,,
wav48/p226/p226_080.wav|The First Minister is scheduled to be elected by the Parliament tomorrow.|1,,,,
wav48/p226/p226_082.wav|It is a terrible place.|1,,,,
wav48/p226/p226_083.wav|It works for us.|1,,,,
wav48/p226/p226_084.wav|I would think about the end of January, the beginning of February.|1,,,
wav48/p226/p226_085.wav|It can be halted.|1,,,,
wav48/p226/p226_086.wav|This is the way things should be handled.|1,,,,
wav48/p226/p226_088.wav|Detection is often difficult.|1,,,,
wav48/p226/p226_089.wav|He seems to be pleased with the picture.|1,,,,
wav48/p226/p226_090.wav|New Zealand rugby is totally different.|1,,,,
wav48/p226/p226_091.wav|Someone who cares|1,,,,
wav48/p226/p226_092.wav|It's just awful.|1,,,,
wav48/p226/p226_093.wav|It's never too late.|1,,,,
wav48/p226/p226_094.wav|Every time I play I do not understand their reaction.|1,,,,
wav48/p226/p226_095.wav|That will come after the game on Saturday.|1,,,,
wav48/p226/p226_096.wav|However, it did not end that way.|1,,,
wav48/p226/p226_097.wav|We could not get any possession.|1,,,,
wav48/p226/p226_098.wav|If you could find it.|1,,,,
wav48/p226/p226_099.wav|He is hungry for success and I am the same.|1,,,,
wav48/p226/p226_100.wav|They were under a lot of pressure from the other clubs.|1,,,,
wav48/p226/p226_101.wav|It was mayhem.|1,,,,
wav48/p226/p226_102.wav|I am not willing to say anything about any couple.|1,,,,
wav48/p226/p226_103.wav|They were outside the circle.|1,,,,
wav48/p226/p226_104.wav|However, the intensive care unit at the Southern General Hospital was full.|1,,,
wav48/p226/p226_105.wav|May not have been at fault?|1,,,,
wav48/p226/p226_106.wav|It was some time before she found out he was safe.|1,,,,
wav48/p226/p226_107.wav|It was a good performance.|1,,,,
wav48/p226/p226_108.wav|That time is not now, however.|1,,,
wav48/p226/p226_109.wav|Oil embargo endorsed.|1,,,,
wav48/p226/p226_110.wav|Before the game we went for a pint.|1,,,,
wav48/p226/p226_111.wav|It was an adventure.|1,,,,
wav48/p226/p226_112.wav|The eye was badly closed on Sunday.|1,,,,
wav48/p226/p226_113.wav|The Prime Minister was very saddened to hear about this.|1,,,,
wav48/p226/p226_114.wav|It was really enjoyable on Saturday.|1,,,,
wav48/p226/p226_115.wav|I did not think about the Ryder Cup.|1,,,,
wav48/p226/p226_116.wav|It is normal.|1,,,,
wav48/p226/p226_117.wav|I don't have many friends.|1,,,,
wav48/p226/p226_118.wav|We have to look at everything before we make any final decision.|1,,,,
wav48/p226/p226_119.wav|Among them was Gary Robertson from Dundee.|1,,,,
wav48/p226/p226_120.wav|It would not do any harm to reinforce the message.|1,,,,
wav48/p226/p226_121.wav|Maybe this battle has been.|1,,,,
wav48/p226/p226_122.wav|Mr Chisholm said the move was made on the advice of consultants.|1,,,,
wav48/p226/p226_124.wav|This is the first big idea of the Scottish Parliament election.|1,,,,
wav48/p226/p226_125.wav|She's got to say something.|1,,,,
wav48/p226/p226_126.wav|It is a delight on every level.|1,,,,
wav48/p226/p226_127.wav|We recognise the important role of golf in attracting visitors.|1,,,,
wav48/p226/p226_128.wav|I felt very strongly that England should have it.|1,,,,
wav48/p226/p226_129.wav|She has been shot.|1,,,,
wav48/p226/p226_130.wav|I thought it was a fantastic game.|1,,,,
wav48/p226/p226_131.wav|I was furious.|1,,,,
wav48/p226/p226_132.wav|Child abuse is a dreadful thing.|1,,,,
wav48/p226/p226_133.wav|She really suffered for her art.|1,,,,
wav48/p226/p226_134.wav|It's the traumatic event in the childhood of the nation.|1,,,,
wav48/p226/p226_135.wav|I do not think this family will ever get over this.|1,,,,
wav48/p226/p226_136.wav|Wish I could be there on Sunday in person but I can't.|1,,,,
wav48/p226/p226_137.wav|It will be too hot.|1,,,,
wav48/p226/p226_138.wav|The whole thing of doing the movie was a risk.|1,,,,
wav48/p226/p226_139.wav|I am now unemployed.|1,,,,
wav48/p226/p226_140.wav|They made such decisions in London.|1,,,,
wav48/p226/p226_141.wav|Our intentions are real.|1,,,,
wav48/p226/p226_142.wav|Government will intervene.|1,,,,
wav48/p226/p226_143.wav|Everyone is in favour of the need for welfare reform in general.|1,,,,
wav48/p226/p226_144.wav|Police could not say if the two incidents were connected.|1,,,,
wav48/p226/p226_145.wav|On Friday, the headteacher and deputy headteacher appeared at the door.|1,,,
wav48/p226/p226_146.wav|It is not satisfied with the standard of fire safety provisions.|1,,,,
wav48/p226/p226_148.wav|Three penalties were given.|1,,,,
wav48/p226/p226_149.wav|In this case, the farmer had actually given permission.|1,,,
wav48/p226/p226_150.wav|We just had a go.|1,,,,
wav48/p226/p226_151.wav|We have seen a copy of the report.|1,,,,
wav48/p226/p226_152.wav|That could mean the difference between life and death in action.|1,,,,
wav48/p226/p226_153.wav|That group reported just before Christmas.|1,,,,
wav48/p226/p226_154.wav|Initial reports said the aircraft had experienced a loss of power.|1,,,,
wav48/p226/p226_155.wav|It's an issue that will have to be tackled.|1,,,,
wav48/p226/p226_156.wav|The petition was formally presented at Downing Street yesterday.|1,,,,
wav48/p226/p226_157.wav|Alain Baxter did not have long to speak on Friday.|1,,,,
wav48/p226/p226_158.wav|We will turn the corner.|1,,,,
wav48/p226/p226_159.wav|The weather affected the other two games in Fife.|1,,,,
wav48/p226/p226_160.wav|They should stop the bombing.|1,,,,
wav48/p226/p226_161.wav|These days are long gone.|1,,,,
wav48/p226/p226_162.wav|It is an attitude of mind.|1,,,,
wav48/p226/p226_163.wav|I've learned from my mistakes.|1,,,,
wav48/p226/p226_164.wav|They say that vital evidence was not heard in court.|1,,,,
wav48/p226/p226_165.wav|We have to move forward.|1,,,,
wav48/p226/p226_166.wav|However, the French government has a major dilemma on its hands.|1,,,
wav48/p226/p226_167.wav|They will do their own thing.|1,,,,
